transaction_id,amount,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase,repeat_retailer,used_chip,used_pin,online_order,hour_of_day,fraud
TXN109240,127.78,0.62,1.64,1.31,1,0,0,0,19,0
TXN109241,67.19,12.04,4.94,0.74,1,1,1,1,16,0
TXN109242,64.7,6.78,4.73,0.03,1,0,1,0,18,0
TXN109243,72.81,9.71,0.02,2.21,1,1,0,0,17,0
TXN109244,39.77,0.5,2.28,0.61,1,1,0,0,12,0
TXN109245,85.4,5.4,3.64,1.15,1,0,0,0,16,0
TXN109246,131.6,4.46,0.7,1.52,0,1,1,1,9,0
TXN109247,83.18,5.95,6.92,1.31,1,0,1,0,16,0
TXN109248,34.06,1.81,1.64,0.04,0,0,0,1,13,0
TXN109249,9.66,1.71,2.77,1.39,1,1,1,1,6,0
TXN109250,122.75,1.92,4.46,1.52,0,0,1,0,15,0
TXN109251,104.0,6.28,2.66,0.18,1,1,1,0,18,0
TXN109252,38.18,6.03,1.06,0.78,1,1,0,1,13,0
TXN109253,115.93,0.26,6.02,1.06,0,1,1,0,8,0
TXN109254,10.88,10.24,6.37,1.75,1,0,0,0,14,0
TXN109255,62.9,1.91,7.04,0.64,1,0,0,0,11,0
TXN109256,46.37,11.41,3.46,0.7,1,1,0,1,6,0
TXN109257,126.22,7.77,2.62,0.7,1,0,0,0,15,0
TXN109258,184.59,14.26,0.14,0.03,1,1,0,0,17,0
TXN109259,29.41,5.6,2.38,1.14,1,1,1,0,18,0
TXN109260,78.39,15.3,0.69,1.89,1,1,1,0,12,0
TXN109261,126.65,5.33,4.49,0.84,1,0,1,0,17,0
TXN109262,103.56,16.83,4.18,1.11,1,1,1,0,14,0
TXN109263,155.67,8.34,4.58,0.89,1,1,0,0,12,0
TXN109264,99.69,9.43,0.04,1.19,1,1,0,0,23,0
TXN109265,97.23,2.48,1.92,0.61,1,1,1,1,14,0
TXN109266,67.12,1.34,2.61,0.96,0,1,1,0,15,0
TXN109267,23.03,2.47,1.52,1.35,1,0,0,0,13,0
TXN109268,66.82,27.61,4.01,1.3,1,1,0,1,16,0
TXN109269,251.79,12.73,5.74,1.27,1,0,1,0,9,0
TXN109270,46.24,4.09,0.1,1.42,1,1,1,0,9,0
TXN109271,98.02,9.33,6.66,0.85,1,0,1,0,12,0
TXN109272,72.93,4.37,2.81,1.4,0,1,1,0,9,0
TXN109273,181.25,9.54,10.07,1.17,1,1,0,0,9,0
TXN109274,37.66,18.35,2.53,1.44,1,1,1,0,8,0
TXN109275,138.84,9.65,11.56,0.72,1,1,0,0,7,0
TXN109276,457.18,58.26,16.09,6.15,1,0,0,1,5,1
TXN109277,146.13,12.72,1.37,1.64,1,1,0,1,13,0
TXN109278,32.63,8.69,0.03,1.14,1,1,0,0,7,0
TXN109279,122.63,0.75,4.87,1.57,1,1,1,0,18,0
TXN109280,80.27,11.41,0.68,0.72,1,0,1,0,12,0
TXN109281,57.09,9.97,12.81,1.23,1,0,1,1,18,0
TXN109282,54.86,18.34,3.28,0.53,1,1,0,1,19,0
TXN109283,189.54,12.39,10.84,1.24,1,1,1,0,14,0
TXN109284,25.88,7.31,1.22,0.42,1,0,1,0,10,0
TXN109285,142.57,2.48,12.42,0.9,1,0,1,0,15,0
TXN109286,86.09,2.11,4.36,1.28,1,1,1,0,15,0
TXN109287,75.82,12.55,6.72,0.82,1,0,0,1,2,0
TXN109288,979.18,52.03,83.25,0.32,0,0,0,1,1,1
TXN109289,57.69,7.34,2.09,1.01,1,0,1,0,13,0
TXN109290,27.69,7.18,12.71,1.05,1,0,1,0,9,0
TXN109291,93.76,0.33,4.57,1.34,1,1,1,0,9,0
TXN109292,61.69,9.57,3.5,1.35,1,1,1,0,20,0
TXN109293,130.79,3.04,4.94,0.68,0,0,1,0,11,0
TXN109294,53.29,2.17,3.91,0.51,1,1,0,0,18,0
TXN109295,23.37,2.09,0.37,1.13,1,1,0,0,11,0
TXN109296,191.94,1.36,0.06,0.36,1,1,1,1,9,0
TXN109297,58.54,13.25,4.47,1.87,1,1,0,1,15,0
TXN109298,49.78,11.8,3.68,0.81,1,1,0,0,12,0
TXN109299,29.2,1.01,3.9,0.59,1,1,0,0,12,0
TXN109300,93.41,0.26,6.34,1.04,1,1,1,1,21,0
TXN109301,60.08,5.84,2.44,0.86,1,1,0,1,8,0
TXN109302,66.7,8.03,5.2,1.02,0,1,1,0,16,0
TXN109303,72.5,0.44,9.48,0.47,1,0,0,0,16,0
TXN109304,49.27,16.27,1.51,1.19,0,0,1,1,13,0
TXN109305,89.56,1.35,2.95,0.77,1,1,1,1,9,0
TXN109306,180.46,14.92,0.41,0.9,1,1,0,0,13,0
TXN109307,122.77,4.64,12.6,0.75,1,0,1,0,12,0
TXN109308,22.32,4.98,0.3,1.32,1,1,1,0,15,0
TXN109309,15.55,20.89,1.86,0.21,1,1,0,0,17,0
TXN109310,86.26,3.63,3.06,0.38,1,0,0,1,11,0
TXN109311,51.87,7.14,3.37,0.97,1,1,1,1,17,0
TXN109312,926.22,80.93,98.79,6.73,0,0,0,1,2,1
TXN109313,112.31,4.64,0.05,1.53,1,1,1,0,20,0
TXN109314,120.31,6.04,1.51,0.34,1,1,1,0,8,0
TXN109315,31.71,20.08,1.84,0.86,1,1,1,0,7,0
TXN109316,90.52,3.98,0.61,0.09,1,0,1,0,23,0
TXN109317,132.04,0.69,2.2,2.18,1,1,1,0,13,0
TXN109318,14.74,2.75,7.02,1.19,1,1,1,0,17,0
TXN109319,33.55,9.75,1.68,1.62,1,1,0,1,23,0
TXN109320,95.47,4.04,10.95,0.73,1,1,1,1,12,0
TXN109321,49.65,10.35,4.64,1.18,1,1,0,1,13,0
TXN109322,70.75,2.14,2.94,0.19,0,1,0,0,21,0
TXN109323,22.49,0.63,1.3,2.1,1,1,0,0,14,0
TXN109324,31.52,6.85,0.32,1.87,1,1,1,0,14,0
TXN109325,36.3,13.79,5.57,0.38,0,1,0,0,13,0
TXN109326,72.12,12.42,11.58,0.09,1,1,0,1,12,0
TXN109327,50.09,5.67,5.37,1.24,1,0,1,0,14,0
TXN109328,66.83,5.26,11.36,0.97,1,1,0,0,19,0
TXN109329,255.23,44.21,33.03,1.83,0,1,0,1,22,1
TXN109330,80.92,6.09,2.83,0.72,1,1,0,1,13,0
TXN109331,28.37,24.72,2.2,1.33,1,0,1,1,13,0
TXN109332,81.39,13.66,5.05,1.21,0,1,1,1,10,0
TXN109333,99.01,17.92,2.52,1.24,1,1,1,0,21,0
TXN109334,46.62,2.99,2.91,0.75,1,1,1,0,16,0
TXN109335,74.68,10.5,9.8,1.53,1,1,1,0,20,0
TXN109336,150.29,3.95,2.4,1.2,1,1,1,1,20,0
TXN109337,71.55,4.17,4.67,0.22,1,1,1,0,14,0
TXN109338,104.45,16.19,2.0,1.76,1,1,1,0,15,0
TXN109339,60.24,13.2,2.22,1.25,1,1,0,0,20,0
TXN109340,83.97,17.66,4.13,0.73,1,1,1,0,3,0
TXN109341,126.98,3.48,3.05,0.85,1,1,1,0,22,0
TXN109342,126.55,2.41,1.9,0.93,1,1,1,0,17,0
TXN109343,35.77,13.97,0.35,0.68,1,1,1,0,10,0
TXN109344,73.65,4.48,3.57,1.39,0,0,1,0,5,0
TXN109345,88.1,5.03,1.25,0.63,1,1,1,1,7,0
TXN109346,76.37,2.44,0.48,0.5,1,0,0,0,15,0
TXN109347,39.68,5.22,4.56,1.25,1,1,0,0,13,0
TXN109348,142.29,1.44,3.8,1.25,0,0,1,0,3,0
TXN109349,52.54,23.34,7.1,1.35,1,0,1,0,12,0
TXN109350,29.48,1.18,3.32,0.22,1,1,1,0,19,0
TXN109351,163.87,12.6,0.37,0.9,1,1,0,0,16,0
TXN109352,47.61,19.93,3.96,0.99,1,0,1,0,11,0
TXN109353,74.14,4.91,2.23,1.06,0,1,0,1,17,0
TXN109354,3.31,0.9,2.12,1.87,1,1,0,0,15,0
TXN109355,67.88,2.7,1.74,1.93,1,1,1,0,8,0
TXN109356,77.31,1.2,4.03,1.04,1,1,1,0,9,0
TXN109357,142.08,17.61,0.19,0.54,1,0,1,1,12,0
TXN109358,123.85,19.45,2.34,0.81,1,1,0,1,13,0
TXN109359,99.0,2.96,1.11,0.26,0,0,0,0,4,0
TXN109360,119.31,8.43,1.41,1.47,1,1,1,1,8,0
TXN109361,10.82,3.61,7.1,1.27,1,0,1,1,5,0
TXN109362,384.28,143.65,21.68,11.83,0,0,0,1,4,1
TXN109363,45.71,7.51,1.87,1.0,0,1,0,0,12,0
TXN109364,90.55,6.5,6.08,1.9,0,1,1,0,17,0
TXN109365,51.53,9.84,0.79,1.8,0,0,0,0,23,0
TXN109366,22.39,4.43,2.32,0.45,1,1,0,0,12,0
TXN109367,109.01,1.4,3.2,0.8,1,0,1,0,14,0
TXN109368,83.32,2.9,5.03,1.5,1,1,0,0,6,0
TXN109369,54.05,15.77,5.58,1.2,1,1,0,0,19,0
TXN109370,75.71,11.57,2.63,1.03,1,0,1,0,13,0
TXN109371,75.31,4.17,2.23,1.06,1,1,1,0,7,0
TXN109372,28.85,11.68,4.85,0.78,0,0,0,0,9,0
TXN109373,46.92,7.95,9.93,0.08,1,0,1,1,13,0
TXN109374,96.82,3.23,6.49,1.32,1,1,0,0,9,0
TXN109375,33.86,12.76,3.63,1.13,1,1,0,0,6,0
TXN109376,158.82,6.65,0.48,1.23,1,1,1,0,18,0
TXN109377,71.14,0.17,0.92,0.53,1,0,1,0,14,0
TXN109378,100.68,2.85,1.41,0.4,1,0,1,0,3,0
TXN109379,81.22,2.67,5.61,0.53,0,1,0,0,18,0
TXN109380,115.82,6.52,3.88,1.51,1,1,1,1,23,0
TXN109381,156.82,6.32,10.13,0.71,1,0,0,0,11,0
TXN109382,556.31,97.37,104.02,6.9,0,0,1,0,13,1
TXN109383,336.79,2.09,11.89,5.14,0,0,0,1,7,1
TXN109384,18.75,0.72,3.5,1.11,1,1,1,1,10,0
TXN109385,155.85,0.08,0.97,1.63,1,1,1,0,7,0
TXN109386,421.9,24.58,37.04,4.78,0,0,0,1,12,1
TXN109387,11.41,11.71,0.34,0.91,1,0,1,0,16,0
TXN109388,42.02,3.97,1.1,2.3,1,1,0,0,15,0
TXN109389,31.66,10.48,6.17,0.26,1,0,0,1,10,0
TXN109390,106.8,2.78,1.47,1.72,1,1,0,0,22,0
TXN109391,185.02,8.49,1.23,0.57,1,1,0,0,17,0
TXN109392,57.52,7.52,0.01,0.75,1,0,0,0,10,0
TXN109393,486.72,71.92,54.91,9.4,0,0,0,1,9,1
TXN109394,164.97,5.48,1.03,1.26,0,0,1,0,20,0
TXN109395,2.84,1.3,6.84,1.32,1,1,1,0,11,0
TXN109396,91.46,9.6,4.76,1.07,1,1,1,0,17,0
TXN109397,306.41,10.32,6.52,1.43,1,0,1,0,14,0
TXN109398,79.88,0.32,2.71,1.18,1,0,1,0,11,0
TXN109399,93.09,9.43,2.61,0.66,1,0,1,1,12,0
TXN109400,60.05,0.96,0.78,1.37,1,1,1,1,23,0
TXN109401,77.28,22.98,8.65,0.7,1,1,1,0,8,0
TXN109402,55.63,8.49,5.56,1.52,0,1,0,0,14,0
TXN109403,133.87,15.39,0.21,0.82,1,0,1,0,13,0
TXN109404,14.81,3.65,6.0,1.18,1,1,1,0,12,0
TXN109405,144.14,0.02,5.9,1.13,1,1,0,1,9,0
TXN109406,20.47,11.02,1.8,1.4,1,1,1,1,7,0
TXN109407,8.93,7.87,2.62,1.67,1,1,1,1,10,0
TXN109408,79.12,14.92,2.33,0.87,0,0,1,1,16,0
TXN109409,48.28,21.79,2.65,1.25,0,0,1,0,3,0
TXN109410,135.19,21.49,2.25,0.76,1,1,0,1,9,0
TXN109411,15.37,4.51,1.92,1.45,1,1,1,0,17,0
TXN109412,88.43,0.67,6.17,2.51,0,1,0,1,1,0
TXN109413,23.32,12.8,3.95,1.3,1,1,1,0,13,0
TXN109414,110.24,16.16,0.42,0.6,0,0,0,0,19,0
TXN109415,21.88,0.31,0.45,1.09,1,1,1,0,21,0
TXN109416,63.14,15.16,1.23,1.74,1,0,0,1,6,0
TXN109417,94.05,3.98,7.53,0.48,1,0,1,0,17,0
TXN109418,84.26,16.92,6.42,1.07,1,1,0,0,20,0
TXN109419,29.42,7.19,4.69,1.66,0,0,1,0,18,0
TXN109420,46.68,2.79,8.1,1.92,1,1,1,1,23,0
TXN109421,68.8,14.17,6.37,0.83,0,0,0,0,19,0
TXN109422,50.7,1.61,2.76,0.57,1,0,0,0,11,0
TXN109423,135.97,11.79,7.49,0.83,0,1,1,1,13,0
TXN109424,69.58,5.43,2.19,0.85,1,1,1,1,11,0
TXN109425,41.03,9.81,2.57,0.51,0,1,1,1,12,0
TXN109426,193.81,13.84,5.52,1.37,1,0,0,0,9,0
TXN109427,217.47,2.3,5.29,1.5,1,0,1,0,12,0
TXN109428,33.29,2.4,4.18,0.52,1,1,0,0,13,0
TXN109429,230.39,3.68,3.58,1.12,1,0,0,1,19,0
TXN109430,18.59,4.01,0.44,1.49,1,1,0,0,11,0
TXN109431,115.62,8.36,3.62,1.59,0,0,1,0,10,0
TXN109432,83.99,1.38,1.01,0.54,0,1,0,0,6,0
TXN109433,77.6,14.74,3.84,1.71,0,0,0,1,13,0
TXN109434,27.9,1.61,5.87,0.82,1,1,0,0,17,0
TXN109435,72.5,7.87,2.4,0.35,1,1,0,0,15,0
TXN109436,74.11,0.14,2.94,1.18,1,1,1,1,14,0
TXN109437,69.04,6.06,3.55,1.23,1,1,0,0,13,0
TXN109438,95.43,9.51,1.07,0.99,0,1,0,0,6,0
TXN109439,189.16,11.26,2.23,1.61,1,1,0,0,13,0
TXN109440,124.4,11.62,3.01,1.63,1,0,0,0,9,0
TXN109441,124.96,8.82,3.02,0.23,1,1,0,0,23,0
TXN109442,37.96,4.6,3.94,1.1,1,1,0,1,17,0
TXN109443,23.81,7.9,0.73,1.52,1,0,1,1,13,0
TXN109444,64.37,1.41,2.2,0.85,1,1,1,1,12,0
TXN109445,9.38,15.97,6.81,0.11,1,1,0,0,11,0
TXN109446,27.4,9.77,5.23,1.38,1,1,1,1,16,0
TXN109447,61.65,17.07,2.2,0.21,1,1,0,0,10,0
TXN109448,103.12,11.68,2.97,0.96,1,0,0,0,19,0
TXN109449,33.1,4.02,1.83,0.46,1,0,1,0,9,0
TXN109450,82.91,12.91,2.17,1.01,1,0,1,0,10,0
TXN109451,163.87,8.64,0.91,0.29,1,1,1,1,15,0
TXN109452,50.03,7.25,7.55,0.96,1,0,0,0,19,0
TXN109453,84.38,1.94,0.02,1.08,1,0,0,1,21,0
TXN109454,48.83,4.46,4.84,1.98,1,1,0,1,13,0
TXN109455,83.89,10.62,1.19,1.19,1,1,1,0,21,0
TXN109456,82.05,4.95,7.18,1.35,1,1,1,0,13,0
TXN109457,75.27,3.36,5.95,0.95,0,1,0,0,12,0
TXN109458,10.13,3.93,11.47,0.27,1,0,0,0,20,0
TXN109459,92.13,8.18,6.21,1.65,1,1,0,1,11,0
TXN109460,70.13,6.43,1.2,1.69,1,1,1,0,14,0
TXN109461,282.2,13.69,1.52,0.91,1,1,0,1,10,0
TXN109462,125.87,5.4,5.48,0.73,1,1,0,1,18,0
TXN109463,82.72,18.88,0.04,0.41,1,1,1,0,23,0
TXN109464,41.79,4.57,7.21,0.41,0,1,1,0,8,0
TXN109465,149.48,4.44,11.21,0.88,1,1,1,0,9,0
TXN109466,144.16,6.81,3.08,0.82,1,1,1,0,10,0
TXN109467,54.24,4.11,5.77,0.9,0,0,0,1,19,0
TXN109468,70.6,2.46,1.82,1.58,0,1,1,0,15,0
TXN109469,71.63,12.55,11.27,0.94,1,1,0,0,20,0
TXN109470,87.16,1.24,2.29,1.52,1,1,0,0,15,0
TXN109471,103.92,7.39,1.64,0.34,1,1,1,0,7,0
TXN109472,682.55,7.99,14.66,8.61,0,1,0,1,9,1
TXN109473,91.86,9.27,0.63,0.57,1,1,0,1,14,0
TXN109474,65.24,18.9,0.11,0.35,1,0,1,0,13,0
TXN109475,74.11,4.21,2.92,1.55,1,0,1,0,16,0
TXN109476,202.27,4.11,5.76,1.93,1,1,0,1,11,0
TXN109477,69.42,8.86,7.09,1.03,1,1,0,0,15,0
TXN109478,267.07,11.53,0.59,1.5,1,1,1,1,12,0
TXN109479,15.64,4.09,5.7,0.99,1,1,0,1,12,0
TXN109480,21.32,9.89,0.28,0.56,0,0,0,1,19,0
TXN109481,66.66,18.51,5.43,1.05,0,1,1,0,4,0
TXN109482,93.98,11.42,6.99,0.79,1,1,0,0,16,0
TXN109483,56.34,15.44,10.3,0.89,1,0,1,0,14,0
TXN109484,76.14,7.03,2.85,0.78,1,1,1,1,15,0
TXN109485,68.41,6.48,0.79,0.59,1,1,1,1,19,0
TXN109486,170.17,101.84,69.24,7.43,0,0,0,1,14,1
TXN109487,90.29,1.01,5.8,2.24,1,1,0,1,4,0
TXN109488,145.13,1.9,4.59,1.21,1,0,0,1,16,0
TXN109489,42.11,0.82,2.6,1.53,1,1,1,0,17,0
TXN109490,62.51,4.71,3.17,0.62,1,1,1,1,11,0
TXN109491,45.16,3.31,8.14,1.35,1,0,1,1,16,0
TXN109492,74.97,13.03,4.97,0.66,1,1,1,1,11,0
TXN109493,18.63,6.97,5.22,1.11,1,0,1,0,16,0
TXN109494,85.23,5.05,0.35,0.55,1,1,0,0,8,0
TXN109495,42.09,10.37,4.37,0.54,1,1,0,1,15,0
TXN109496,96.68,3.47,4.05,1.58,1,1,1,1,16,0
TXN109497,82.75,2.84,4.31,1.09,1,1,1,0,15,0
TXN109498,165.8,7.69,2.45,0.35,0,1,1,1,15,0
TXN109499,79.21,1.18,3.94,1.04,1,0,1,0,14,0
TXN109500,31.61,11.91,2.27,1.69,1,1,0,0,7,0
TXN109501,187.95,1.33,1.25,1.5,0,1,1,0,19,0
TXN109502,135.21,2.25,3.16,0.86,1,0,0,0,20,0
TXN109503,184.32,5.37,9.3,0.12,1,1,1,0,14,0
TXN109504,26.47,10.33,0.18,0.81,1,1,1,0,10,0
TXN109505,146.98,7.15,4.43,1.3,1,1,0,1,8,0
TXN109506,123.99,2.74,1.42,1.36,1,1,0,0,21,0
TXN109507,36.68,17.21,0.92,0.12,1,0,1,0,14,0
TXN109508,97.21,6.7,1.63,0.27,1,1,0,0,15,0
TXN109509,29.38,8.21,3.46,0.99,1,1,1,0,8,0
TXN109510,64.19,4.68,3.42,0.67,1,1,1,0,14,0
TXN109511,285.42,0.78,2.26,0.39,1,1,1,0,1,0
TXN109512,16.11,12.68,3.35,1.95,0,1,1,0,12,0
TXN109513,113.33,0.68,3.88,0.88,1,1,1,0,11,0
TXN109514,206.8,10.13,2.21,0.26,1,1,1,0,19,0
TXN109515,106.78,3.18,9.39,0.63,0,1,1,0,14,0
TXN109516,199.24,1.92,8.22,0.93,1,1,1,1,7,0
TXN109517,167.83,14.73,3.36,1.64,1,1,0,0,13,0
TXN109518,79.77,2.81,4.4,2.67,0,0,0,0,22,0
TXN109519,33.02,9.0,2.63,1.63,0,1,1,0,14,0
TXN109520,178.06,8.91,2.44,0.63,1,1,0,0,23,0
TXN109521,719.15,103.02,84.17,6.76,0,1,1,0,8,1
TXN109522,59.28,14.46,3.63,1.3,1,0,1,0,0,0
TXN109523,160.03,2.61,0.38,1.46,1,1,0,0,15,0
TXN109524,81.79,14.43,0.06,1.62,0,0,1,0,20,0
TXN109525,88.7,5.46,1.25,0.62,1,1,0,0,9,0
TXN109526,43.23,11.12,3.06,1.24,1,1,1,0,23,0
TXN109527,116.82,7.54,1.12,2.06,1,0,0,0,19,0
TXN109528,82.97,4.62,1.27,1.36,1,0,1,0,19,0
TXN109529,44.9,1.44,3.02,1.2,1,0,0,1,17,0
TXN109530,32.54,6.08,5.82,1.66,1,1,0,0,16,0
TXN109531,51.41,0.75,4.19,0.45,1,1,0,0,14,0
TXN109532,44.5,24.67,5.46,0.31,0,1,1,1,14,0
TXN109533,78.08,16.84,0.68,1.13,1,0,1,0,7,0
TXN109534,34.46,4.04,2.17,2.02,1,1,1,1,20,0
TXN109535,18.99,6.25,1.76,0.73,1,1,1,0,9,0
TXN109536,48.55,11.81,12.73,0.9,1,1,0,1,15,0
TXN109537,80.12,7.46,0.08,0.13,1,0,1,0,7,0
TXN109538,115.8,11.86,8.3,1.87,1,1,0,0,15,0
TXN109539,71.2,10.85,2.82,0.76,1,1,1,0,14,0
TXN109540,103.19,2.56,2.67,0.61,1,0,0,1,6,0
TXN109541,147.65,6.43,0.83,1.27,0,0,1,0,15,0
TXN109542,151.12,1.25,5.86,0.93,1,0,0,0,14,0
TXN109543,41.26,6.85,4.25,1.78,0,1,1,1,8,0
TXN109544,103.97,15.29,7.69,0.88,0,1,1,0,20,0
TXN109545,13.23,4.88,0.21,1.28,1,1,1,0,20,0
TXN109546,86.63,21.02,3.12,1.0,1,1,0,0,13,0
TXN109547,70.44,0.06,6.45,0.57,0,0,1,0,14,0
TXN109548,69.61,13.67,2.11,0.66,0,1,0,1,17,0
TXN109549,115.2,8.57,4.31,1.23,1,0,1,0,13,0
TXN109550,72.86,5.89,0.47,1.37,1,1,1,0,7,0
TXN109551,97.98,24.33,8.77,0.5,1,0,1,1,9,0
TXN109552,17.24,0.59,2.38,1.19,1,0,0,0,18,0
TXN109553,224.17,0.71,10.13,0.97,1,0,1,1,18,0
TXN109554,68.99,6.76,3.25,1.67,1,1,1,0,18,0
TXN109555,60.1,4.47,5.88,0.63,1,0,1,0,16,0
TXN109556,140.76,3.17,3.27,1.38,1,1,1,0,15,0
TXN109557,66.49,12.24,4.14,1.14,1,1,0,1,12,0
TXN109558,36.42,1.9,0.19,0.96,0,1,1,0,7,0
TXN109559,68.92,2.19,2.79,0.94,1,1,0,0,9,0
TXN109560,133.97,3.18,5.06,0.49,1,1,0,0,11,0
TXN109561,28.7,11.06,4.22,0.87,1,1,1,1,9,0
TXN109562,118.44,8.27,5.02,1.24,1,1,0,0,18,0
TXN109563,67.6,7.33,0.82,0.11,1,1,0,0,8,0
TXN109564,27.4,11.99,5.95,0.87,1,1,0,0,12,0
TXN109565,53.01,26.24,8.57,1.4,1,0,1,0,16,0
TXN109566,56.04,0.28,7.56,0.74,1,0,1,1,16,0
TXN109567,30.27,7.36,2.0,0.37,1,1,1,1,8,0
TXN109568,69.41,4.42,3.05,1.9,1,1,1,1,13,0
TXN109569,56.64,4.4,4.25,0.64,1,0,0,1,4,0
TXN109570,48.74,2.06,5.95,0.69,1,1,1,0,10,0
TXN109571,74.18,2.52,6.21,1.16,1,1,0,0,16,0
TXN109572,138.2,12.83,8.24,1.38,1,0,1,0,8,0
TXN109573,52.11,2.02,5.53,0.51,1,1,0,0,16,0
TXN109574,71.19,10.58,8.8,0.55,1,1,0,0,2,0
TXN109575,81.09,3.77,1.89,0.97,1,1,1,1,20,0
TXN109576,37.92,11.35,6.08,0.97,1,0,1,0,15,0
TXN109577,75.65,2.21,13.06,0.07,1,1,1,0,23,0
TXN109578,4.02,19.29,1.06,1.97,1,1,0,0,16,0
TXN109579,51.94,4.5,0.02,1.32,1,1,1,0,8,0
TXN109580,77.46,11.3,2.33,1.47,1,1,1,1,16,0
TXN109581,46.9,6.29,3.55,0.42,1,1,1,0,8,0
TXN109582,140.83,3.45,7.27,0.97,0,1,0,0,16,0
TXN109583,72.01,10.23,6.84,1.09,1,1,1,0,19,0
TXN109584,28.42,3.26,2.08,0.75,1,1,1,0,18,0
TXN109585,13.15,2.34,0.42,1.4,1,1,0,1,11,0
TXN109586,11.46,21.14,4.08,0.64,1,1,1,1,15,0
TXN109587,193.2,24.11,1.59,0.8,1,1,1,1,18,0
TXN109588,122.08,5.38,5.05,0.66,0,1,1,0,9,0
TXN109589,92.03,13.37,6.52,0.32,1,1,1,1,8,0
TXN109590,50.02,7.45,2.25,0.5,1,0,1,0,17,0
TXN109591,191.09,17.47,1.93,0.7,1,0,1,1,10,0
TXN109592,66.78,4.67,6.16,0.61,1,0,0,1,9,0
TXN109593,636.29,192.54,97.91,7.04,0,0,1,1,0,1
TXN109594,110.89,11.0,2.31,0.29,1,0,1,0,20,0
TXN109595,24.54,2.11,2.0,0.31,1,0,0,1,9,0
TXN109596,97.89,11.11,1.27,1.17,1,1,0,1,14,0
TXN109597,9.25,2.88,5.44,1.4,1,0,0,1,11,0
TXN109598,64.27,3.92,3.5,1.09,1,0,0,1,8,0
TXN109599,95.39,2.8,2.26,1.07,1,1,1,0,22,0
TXN109600,55.36,9.97,11.37,1.43,1,1,0,0,12,0
TXN109601,40.84,24.14,3.61,1.06,1,1,1,0,14,0
TXN109602,117.29,10.07,5.31,0.11,0,1,0,0,9,0
TXN109603,105.97,8.08,2.39,0.18,1,1,1,0,17,0
TXN109604,27.7,3.71,7.04,0.95,1,0,1,0,11,0
TXN109605,69.37,10.28,0.8,0.09,1,1,1,0,19,0
TXN109606,111.54,13.76,1.42,0.11,1,0,0,0,9,0
TXN109607,94.43,9.86,0.38,1.54,0,0,0,0,11,0
TXN109608,47.43,14.23,0.92,0.51,1,0,1,1,8,0
TXN109609,95.13,14.2,0.45,1.07,1,1,1,0,15,0
TXN109610,59.36,3.13,2.95,0.35,0,1,1,1,16,0
TXN109611,72.72,10.01,1.21,1.09,1,1,1,0,6,0
TXN109612,107.4,7.56,2.87,1.08,1,1,0,0,8,0
TXN109613,29.81,10.33,5.91,1.61,1,0,1,0,20,0
TXN109614,132.57,4.26,0.18,0.91,1,1,1,1,18,0
TXN109615,60.73,2.46,1.52,0.74,1,0,1,1,12,0
TXN109616,108.53,0.55,5.07,0.73,1,1,0,0,10,0
TXN109617,339.01,76.82,59.1,4.37,1,0,1,1,4,1
TXN109618,125.44,129.26,40.79,5.34,0,1,0,1,19,1
TXN109619,299.79,2.97,2.12,1.1,1,0,1,0,6,0
TXN109620,73.46,13.35,1.12,1.64,1,0,0,0,15,0
TXN109621,90.12,5.21,4.47,0.64,1,1,0,0,13,0
TXN109622,96.15,21.9,9.05,0.59,1,0,1,0,19,0
TXN109623,38.14,5.26,7.4,1.6,1,1,0,0,14,0
TXN109624,48.07,6.75,0.92,1.53,1,0,1,0,20,0
TXN109625,20.56,6.21,9.74,1.58,1,0,1,0,12,0
TXN109626,191.2,1.16,5.04,1.63,1,1,0,0,4,0
TXN109627,74.81,7.7,5.52,1.07,1,0,1,0,14,0
TXN109628,78.01,11.45,1.64,0.56,1,0,1,1,7,0
TXN109629,19.2,2.15,7.67,0.77,1,1,0,0,19,0
TXN109630,171.83,3.89,7.5,0.4,1,1,1,0,13,0
TXN109631,168.04,2.2,3.36,1.09,0,1,1,0,21,0
TXN109632,123.59,2.11,3.1,0.33,1,1,1,0,16,0
TXN109633,58.15,0.7,1.46,0.99,1,1,0,0,6,0
TXN109634,45.57,12.65,0.09,1.08,1,0,1,0,12,0
TXN109635,152.57,9.18,7.01,0.58,1,1,1,0,23,0
TXN109636,262.19,56.69,13.06,8.38,1,1,0,1,2,1
TXN109637,98.35,2.03,2.27,1.52,1,0,1,1,16,0
TXN109638,35.83,6.4,2.9,1.25,1,0,0,1,11,0
TXN109639,34.08,5.3,1.39,0.58,0,1,0,0,7,0
TXN109640,51.25,8.62,2.97,0.89,1,1,1,1,9,0
TXN109641,115.64,1.95,7.93,1.12,1,1,0,1,9,0
TXN109642,38.82,0.56,0.22,0.84,1,1,1,1,22,0
TXN109643,161.44,7.71,4.82,1.17,1,1,1,1,13,0
TXN109644,93.58,3.21,1.45,0.72,1,1,0,0,12,0
TXN109645,75.72,16.1,6.22,0.04,1,1,1,0,9,0
TXN109646,3.72,2.09,2.12,0.78,1,1,0,0,13,0
TXN109647,256.95,0.58,7.52,1.27,1,1,0,0,23,0
TXN109648,42.55,4.82,4.25,0.13,1,0,1,0,10,0
